,iso_code,location,date,total_cases,total_deaths
749,ARM,Armenia,2020-05-03,2273,33
750,ARM,Armenia,2020-05-04,2386,35
751,ARM,Armenia,2020-05-05,2507,39
752,ARM,Armenia,2020-05-06,2619,40
753,ARM,Armenia,2020-05-07,2782,40
754,ARM,Armenia,2020-05-08,2884,42
755,ARM,Armenia,2020-05-09,3029,43
756,ARM,Armenia,2020-05-10,3175,44
757,ARM,Armenia,2020-05-11,3313,45
758,ARM,Armenia,2020-05-12,3392,46
759,ARM,Armenia,2020-05-13,3538,47
760,ARM,Armenia,2020-05-14,3718,48
761,ARM,Armenia,2020-05-15,3860,49
762,ARM,Armenia,2020-05-16,4044,52
763,ARM,Armenia,2020-05-17,4283,55
764,ATG,Antigua and Barbuda,2020-03-15,1,0
765,ATG,Antigua and Barbuda,2020-03-21,1,0
766,ATG,Antigua and Barbuda,2020-03-22,1,0
767,ATG,Antigua and Barbuda,2020-03-23,1,0
768,ATG,Antigua and Barbuda,2020-03-24,1,0
769,ATG,Antigua and Barbuda,2020-03-25,3,0
770,ATG,Antigua and Barbuda,2020-03-26,3,0
771,ATG,Antigua and Barbuda,2020-03-27,7,0
772,ATG,Antigua and Barbuda,2020-03-28,7,0
773,ATG,Antigua and Barbuda,2020-03-29,7,0
774,ATG,Antigua and Barbuda,2020-03-30,7,0
775,ATG,Antigua and Barbuda,2020-03-31,7,0
776,ATG,Antigua and Barbuda,2020-04-01,7,0
777,ATG,Antigua and Barbuda,2020-04-02,7,0
778,ATG,Antigua and Barbuda,2020-04-03,9,0
779,ATG,Antigua and Barbuda,2020-04-04,15,0
780,ATG,Antigua and Barbuda,2020-04-05,15,0
781,ATG,Antigua and Barbuda,2020-04-06,15,0
782,ATG,Antigua and Barbuda,2020-04-07,15,0
783,ATG,Antigua and Barbuda,2020-04-08,15,0
784,ATG,Antigua and Barbuda,2020-04-09,15,0
785,ATG,Antigua and Barbuda,2020-04-10,19,2
786,ATG,Antigua and Barbuda,2020-04-11,21,2
787,ATG,Antigua and Barbuda,2020-04-12,21,2
788,ATG,Antigua and Barbuda,2020-04-13,21,2
789,ATG,Antigua and Barbuda,2020-04-14,23,2
790,ATG,Antigua and Barbuda,2020-04-15,23,2
791,ATG,Antigua and Barbuda,2020-04-16,23,2
792,ATG,Antigua and Barbuda,2020-04-17,23,2
793,ATG,Antigua and Barbuda,2020-04-18,23,2
794,ATG,Antigua and Barbuda,2020-04-19,23,2
795,ATG,Antigua and Barbuda,2020-04-20,23,2
796,ATG,Antigua and Barbuda,2020-04-21,23,3
797,ATG,Antigua and Barbuda,2020-04-22,24,3
798,ATG,Antigua and Barbuda,2020-04-23,24,3
799,ATG,Antigua and Barbuda,2020-04-24,24,3
800,ATG,Antigua and Barbuda,2020-04-25,24,3
801,ATG,Antigua and Barbuda,2020-04-26,24,3
802,ATG,Antigua and Barbuda,2020-04-27,24,3
803,ATG,Antigua and Barbuda,2020-04-28,24,3
804,ATG,Antigua and Barbuda,2020-04-29,24,3
805,ATG,Antigua and Barbuda,2020-04-30,24,3
806,ATG,Antigua and Barbuda,2020-05-01,24,3
807,ATG,Antigua and Barbuda,2020-05-02,25,3
808,ATG,Antigua and Barbuda,2020-05-03,25,3
809,ATG,Antigua and Barbuda,2020-05-04,25,3
810,ATG,Antigua and Barbuda,2020-05-05,25,3
811,ATG,Antigua and Barbuda,2020-05-06,25,3
812,ATG,Antigua and Barbuda,2020-05-07,25,3
813,ATG,Antigua and Barbuda,2020-05-08,25,3
814,ATG,Antigua and Barbuda,2020-05-09,25,3
815,ATG,Antigua and Barbuda,2020-05-10,25,3
816,ATG,Antigua and Barbuda,2020-05-11,25,3
817,ATG,Antigua and Barbuda,2020-05-12,25,3
818,ATG,Antigua and Barbuda,2020-05-13,25,3
819,ATG,Antigua and Barbuda,2020-05-14,25,3
820,ATG,Antigua and Barbuda,2020-05-15,25,3
821,ATG,Antigua and Barbuda,2020-05-16,25,3
822,ATG,Antigua and Barbuda,2020-05-17,25,3
823,AUS,Australia,2019-12-31,0,0
824,AUS,Australia,2020-01-01,0,0
825,AUS,Australia,2020-01-02,0,0
826,AUS,Australia,2020-01-03,0,0
827,AUS,Australia,2020-01-04,0,0
828,AUS,Australia,2020-01-05,0,0
829,AUS,Australia,2020-01-06,0,0
830,AUS,Australia,2020-01-07,0,0
831,AUS,Australia,2020-01-08,0,0
832,AUS,Australia,2020-01-09,0,0
833,AUS,Australia,2020-01-10,0,0
834,AUS,Australia,2020-01-11,0,0
835,AUS,Australia,2020-01-12,0,0
836,AUS,Australia,2020-01-13,0,0
837,AUS,Australia,2020-01-14,0,0
838,AUS,Australia,2020-01-15,0,0
839,AUS,Australia,2020-01-16,0,0
840,AUS,Australia,2020-01-17,0,0
841,AUS,Australia,2020-01-18,0,0
842,AUS,Australia,2020-01-19,0,0
843,AUS,Australia,2020-01-20,0,0
844,AUS,Australia,2020-01-21,0,0
845,AUS,Australia,2020-01-22,0,0
846,AUS,Australia,2020-01-23,0,0
847,AUS,Australia,2020-01-24,0,0
848,AUS,Australia,2020-01-25,1,0
849,AUS,Australia,2020-01-26,4,0
850,AUS,Australia,2020-01-27,4,0
851,AUS,Australia,2020-01-28,4,0
852,AUS,Australia,2020-01-29,4,0
853,AUS,Australia,2020-01-30,6,0
854,AUS,Australia,2020-01-31,7,0
855,AUS,Australia,2020-02-01,9,0
856,AUS,Australia,2020-02-02,11,0
857,AUS,Australia,2020-02-03,11,0
858,AUS,Australia,2020-02-04,11,0
859,AUS,Australia,2020-02-05,12,0
860,AUS,Australia,2020-02-06,13,0
861,AUS,Australia,2020-02-07,14,0
862,AUS,Australia,2020-02-08,14,0
863,AUS,Australia,2020-02-09,14,0
864,AUS,Australia,2020-02-10,14,0
865,AUS,Australia,2020-02-11,14,0
866,AUS,Australia,2020-02-12,14,0
867,AUS,Australia,2020-02-13,14,0
868,AUS,Australia,2020-02-14,15,0
869,AUS,Australia,2020-02-15,15,0
870,AUS,Australia,2020-02-16,15,0
871,AUS,Australia,2020-02-17,15,0
872,AUS,Australia,2020-02-18,15,0
873,AUS,Australia,2020-02-19,15,0
874,AUS,Australia,2020-02-20,15,0
875,AUS,Australia,2020-02-21,17,0
876,AUS,Australia,2020-02-22,21,0
877,AUS,Australia,2020-02-23,22,0
878,AUS,Australia,2020-02-24,22,0
879,AUS,Australia,2020-02-25,22,0
880,AUS,Australia,2020-02-26,22,0
881,AUS,Australia,2020-02-27,23,0
882,AUS,Australia,2020-02-28,23,0
883,AUS,Australia,2020-02-29,25,0
884,AUS,Australia,2020-03-01,26,1
885,AUS,Australia,2020-03-02,29,1
886,AUS,Australia,2020-03-03,33,1
887,AUS,Australia,2020-03-04,41,1
888,AUS,Australia,2020-03-05,52,2
889,AUS,Australia,2020-03-06,59,2
890,AUS,Australia,2020-03-07,63,2
891,AUS,Australia,2020-03-08,74,3
892,AUS,Australia,2020-03-09,80,3
893,AUS,Australia,2020-03-10,100,3
894,AUS,Australia,2020-03-11,112,3
895,AUS,Australia,2020-03-12,126,3
896,AUS,Australia,2020-03-13,156,3
897,AUS,Australia,2020-03-14,197,3
898,AUS,Australia,2020-03-15,249,3
899,AUS,Australia,2020-03-16,298,5
900,AUS,Australia,2020-03-17,375,5
901,AUS,Australia,2020-03-18,454,5
902,AUS,Australia,2020-03-19,565,6
903,AUS,Australia,2020-03-20,709,6
904,AUS,Australia,2020-03-21,874,7
905,AUS,Australia,2020-03-22,1098,7
906,AUS,Australia,2020-03-23,1709,7
907,AUS,Australia,2020-03-24,1823,7
908,AUS,Australia,2020-03-25,2423,8
909,AUS,Australia,2020-03-26,2799,11
910,AUS,Australia,2020-03-27,3166,13
911,AUS,Australia,2020-03-28,3378,13
912,AUS,Australia,2020-03-29,3809,14
913,AUS,Australia,2020-03-30,4093,16
914,AUS,Australia,2020-03-31,4557,19
915,AUS,Australia,2020-04-01,4707,20
916,AUS,Australia,2020-04-02,4976,21
917,AUS,Australia,2020-04-03,5224,23
918,AUS,Australia,2020-04-04,5548,30
919,AUS,Australia,2020-04-05,5687,34
920,AUS,Australia,2020-04-06,5744,36
921,AUS,Australia,2020-04-07,5844,42
922,AUS,Australia,2020-04-08,5956,45
923,AUS,Australia,2020-04-09,6052,50
924,AUS,Australia,2020-04-10,6152,52
925,AUS,Australia,2020-04-11,6238,54
926,AUS,Australia,2020-04-12,6289,57
927,AUS,Australia,2020-04-13,6322,61
928,AUS,Australia,2020-04-14,6366,61
929,AUS,Australia,2020-04-15,6416,61
930,AUS,Australia,2020-04-16,6458,63
931,AUS,Australia,2020-04-17,6497,63
932,AUS,Australia,2020-04-18,6533,67
933,AUS,Australia,2020-04-19,6586,69
934,AUS,Australia,2020-04-20,6612,70
935,AUS,Australia,2020-04-21,6625,71
936,AUS,Australia,2020-04-22,6647,74
937,AUS,Australia,2020-04-23,6654,74
938,AUS,Australia,2020-04-24,6667,75
939,AUS,Australia,2020-04-25,6687,79
940,AUS,Australia,2020-04-26,6703,81
941,AUS,Australia,2020-04-27,6713,83
942,AUS,Australia,2020-04-28,6725,84
943,AUS,Australia,2020-04-29,6738,88
944,AUS,Australia,2020-04-30,6746,90
945,AUS,Australia,2020-05-01,6762,92
946,AUS,Australia,2020-05-02,6767,93
947,AUS,Australia,2020-05-03,6783,93
948,AUS,Australia,2020-05-04,6801,95
949,AUS,Australia,2020-05-05,6825,95
950,AUS,Australia,2020-05-06,6849,96
951,AUS,Australia,2020-05-07,6875,97
952,AUS,Australia,2020-05-08,6896,97
953,AUS,Australia,2020-05-09,6914,97
954,AUS,Australia,2020-05-10,6929,97
955,AUS,Australia,2020-05-11,6941,97
956,AUS,Australia,2020-05-12,6948,97
957,AUS,Australia,2020-05-13,6964,97
958,AUS,Australia,2020-05-14,6975,98
959,AUS,Australia,2020-05-15,6989,98
960,AUS,Australia,2020-05-16,7019,98
961,AUS,Australia,2020-05-17,7036,98
962,AUT,Austria,2019-12-31,0,0
963,AUT,Austria,2020-01-01,0,0
964,AUT,Austria,2020-01-02,0,0
965,AUT,Austria,2020-01-03,0,0
966,AUT,Austria,2020-01-04,0,0
967,AUT,Austria,2020-01-05,0,0
968,AUT,Austria,2020-01-06,0,0
969,AUT,Austria,2020-01-07,0,0
970,AUT,Austria,2020-01-08,0,0
971,AUT,Austria,2020-01-09,0,0
972,AUT,Austria,2020-01-10,0,0
973,AUT,Austria,2020-01-11,0,0
974,AUT,Austria,2020-01-12,0,0
975,AUT,Austria,2020-01-13,0,0
976,AUT,Austria,2020-01-14,0,0
977,AUT,Austria,2020-01-15,0,0
978,AUT,Austria,2020-01-16,0,0
979,AUT,Austria,2020-01-17,0,0
980,AUT,Austria,2020-01-18,0,0
981,AUT,Austria,2020-01-19,0,0
982,AUT,Austria,2020-01-20,0,0
983,AUT,Austria,2020-01-21,0,0
984,AUT,Austria,2020-01-22,0,0
985,AUT,Austria,2020-01-23,0,0
986,AUT,Austria,2020-01-24,0,0
987,AUT,Austria,2020-01-25,0,0
988,AUT,Austria,2020-01-26,0,0
989,AUT,Austria,2020-01-27,0,0
990,AUT,Austria,2020-01-28,0,0
991,AUT,Austria,2020-01-29,0,0
992,AUT,Austria,2020-01-30,0,0
993,AUT,Austria,2020-01-31,0,0
994,AUT,Austria,2020-02-01,0,0
995,AUT,Austria,2020-02-02,0,0
996,AUT,Austria,2020-02-03,0,0
997,AUT,Austria,2020-02-04,0,0
998,AUT,Austria,2020-02-05,0,0
999,AUT,Austria,2020-02-06,0,0
1000,AUT,Austria,2020-02-07,0,0
1001,AUT,Austria,2020-02-08,0,0
1002,AUT,Austria,2020-02-09,0,0
1003,AUT,Austria,2020-02-10,0,0
1004,AUT,Austria,2020-02-11,0,0
1005,AUT,Austria,2020-02-12,0,0
1006,AUT,Austria,2020-02-13,0,0
1007,AUT,Austria,2020-02-14,0,0
1008,AUT,Austria,2020-02-15,0,0
1009,AUT,Austria,2020-02-16,0,0
1010,AUT,Austria,2020-02-17,0,0
1011,AUT,Austria,2020-02-18,0,0
1012,AUT,Austria,2020-02-19,0,0
1013,AUT,Austria,2020-02-20,0,0
1014,AUT,Austria,2020-02-21,0,0
1015,AUT,Austria,2020-02-22,0,0
1016,AUT,Austria,2020-02-23,0,0
1017,AUT,Austria,2020-02-24,0,0
1018,AUT,Austria,2020-02-25,0,0
1019,AUT,Austria,2020-02-26,2,0
1020,AUT,Austria,2020-02-27,2,0
1021,AUT,Austria,2020-02-28,5,0
1022,AUT,Austria,2020-02-29,7,0
1023,AUT,Austria,2020-03-01,10,0
1024,AUT,Austria,2020-03-02,14,0
1025,AUT,Austria,2020-03-03,18,0
1026,AUT,Austria,2020-03-04,24,0
1027,AUT,Austria,2020-03-05,29,0
1028,AUT,Austria,2020-03-06,41,0
1029,AUT,Austria,2020-03-07,74,0
1030,AUT,Austria,2020-03-08,99,0
1031,AUT,Austria,2020-03-09,102,0
1032,AUT,Austria,2020-03-10,131,0
1033,AUT,Austria,2020-03-11,182,0
1034,AUT,Austria,2020-03-12,246,0
1035,AUT,Austria,2020-03-13,361,1
1036,AUT,Austria,2020-03-14,504,1
1037,AUT,Austria,2020-03-15,655,1
1038,AUT,Austria,2020-03-16,860,1
1039,AUT,Austria,2020-03-17,1016,3
1040,AUT,Austria,2020-03-18,1332,3
1041,AUT,Austria,2020-03-19,1646,4
1042,AUT,Austria,2020-03-20,2196,6
1043,AUT,Austria,2020-03-21,2649,6
1044,AUT,Austria,2020-03-22,3024,8
1045,AUT,Austria,2020-03-23,3631,16
1046,AUT,Austria,2020-03-24,4486,25
1047,AUT,Austria,2020-03-25,5282,30
1048,AUT,Austria,2020-03-26,5888,34
1049,AUT,Austria,2020-03-27,7029,52
1050,AUT,Austria,2020-03-28,7697,68
1051,AUT,Austria,2020-03-29,8291,68
1052,AUT,Austria,2020-03-30,8813,86
1053,AUT,Austria,2020-03-31,9618,108
1054,AUT,Austria,2020-04-01,10182,128
1055,AUT,Austria,2020-04-02,10711,146
1056,AUT,Austria,2020-04-03,11129,158
1057,AUT,Austria,2020-04-04,11525,168
1058,AUT,Austria,2020-04-05,11766,186
1059,AUT,Austria,2020-04-06,11983,204
1060,AUT,Austria,2020-04-07,12297,220
1061,AUT,Austria,2020-04-08,12640,243
1062,AUT,Austria,2020-04-09,12969,273
1063,AUT,Austria,2020-04-10,13248,295
1064,AUT,Austria,2020-04-11,13560,319
1065,AUT,Austria,2020-04-12,13807,337
1066,AUT,Austria,2020-04-13,13937,350
1067,AUT,Austria,2020-04-14,14043,368
1068,AUT,Austria,2020-04-15,14234,384
1069,AUT,Austria,2020-04-16,14370,393
1070,AUT,Austria,2020-04-17,14448,410
1071,AUT,Austria,2020-04-18,14603,431
1072,AUT,Austria,2020-04-19,14662,443
1073,AUT,Austria,2020-04-20,14710,452
1074,AUT,Austria,2020-04-21,14783,462
1075,AUT,Austria,2020-04-22,14833,463
1076,AUT,Austria,2020-04-23,14924,494
1077,AUT,Austria,2020-04-24,14985,508
1078,AUT,Austria,2020-04-25,15068,513
1079,AUT,Austria,2020-04-26,15134,536
1080,AUT,Austria,2020-04-27,15189,542
1081,AUT,Austria,2020-04-28,15256,549
1082,AUT,Austria,2020-04-29,15314,569
1083,AUT,Austria,2020-04-30,15364,580
1084,AUT,Austria,2020-05-01,15424,584
1085,AUT,Austria,2020-05-02,15458,589
1086,AUT,Austria,2020-05-03,15470,596
1087,AUT,Austria,2020-05-04,15538,598
1088,AUT,Austria,2020-05-05,15569,600
1089,AUT,Austria,2020-05-06,15586,606
1090,AUT,Austria,2020-05-07,15651,608
1091,AUT,Austria,2020-05-08,15673,609
1092,AUT,Austria,2020-05-09,15735,614
1093,AUT,Austria,2020-05-10,15777,615
1094,AUT,Austria,2020-05-11,15787,618
1095,AUT,Austria,2020-05-12,15874,620
1096,AUT,Austria,2020-05-13,15910,623
1097,AUT,Austria,2020-05-14,15964,624
1098,AUT,Austria,2020-05-15,16005,626
1099,AUT,Austria,2020-05-16,16068,628
1100,AUT,Austria,2020-05-17,16140,628
1101,AZE,Azerbaijan,2019-12-31,0,0
1102,AZE,Azerbaijan,2020-01-01,0,0
1103,AZE,Azerbaijan,2020-01-02,0,0
1104,AZE,Azerbaijan,2020-01-03,0,0
1105,AZE,Azerbaijan,2020-01-04,0,0
1106,AZE,Azerbaijan,2020-01-05,0,0
1107,AZE,Azerbaijan,2020-01-06,0,0
1108,AZE,Azerbaijan,2020-01-07,0,0
1109,AZE,Azerbaijan,2020-01-08,0,0
1110,AZE,Azerbaijan,2020-01-09,0,0
1111,AZE,Azerbaijan,2020-01-10,0,0
1112,AZE,Azerbaijan,2020-01-11,0,0
1113,AZE,Azerbaijan,2020-01-12,0,0
1114,AZE,Azerbaijan,2020-01-13,0,0
1115,AZE,Azerbaijan,2020-01-14,0,0
1116,AZE,Azerbaijan,2020-01-15,0,0
1117,AZE,Azerbaijan,2020-01-16,0,0
1118,AZE,Azerbaijan,2020-01-17,0,0
1119,AZE,Azerbaijan,2020-01-18,0,0
1120,AZE,Azerbaijan,2020-01-19,0,0
1121,AZE,Azerbaijan,2020-01-20,0,0
1122,AZE,Azerbaijan,2020-01-21,0,0
1123,AZE,Azerbaijan,2020-01-22,0,0
1124,AZE,Azerbaijan,2020-01-23,0,0
1125,AZE,Azerbaijan,2020-01-24,0,0
1126,AZE,Azerbaijan,2020-01-25,0,0
1127,AZE,Azerbaijan,2020-01-26,0,0
1128,AZE,Azerbaijan,2020-01-27,0,0
1129,AZE,Azerbaijan,2020-01-28,0,0
1130,AZE,Azerbaijan,2020-01-29,0,0
1131,AZE,Azerbaijan,2020-01-30,0,0
1132,AZE,Azerbaijan,2020-01-31,0,0
1133,AZE,Azerbaijan,2020-02-01,0,0
1134,AZE,Azerbaijan,2020-02-02,0,0
1135,AZE,Azerbaijan,2020-02-03,0,0
1136,AZE,Azerbaijan,2020-02-04,0,0
1137,AZE,Azerbaijan,2020-02-05,0,0
1138,AZE,Azerbaijan,2020-02-06,0,0
1139,AZE,Azerbaijan,2020-02-07,0,0
1140,AZE,Azerbaijan,2020-02-08,0,0
1141,AZE,Azerbaijan,2020-02-09,0,0
1142,AZE,Azerbaijan,2020-02-10,0,0
1143,AZE,Azerbaijan,2020-02-11,0,0
1144,AZE,Azerbaijan,2020-02-12,0,0
1145,AZE,Azerbaijan,2020-02-13,0,0
1146,AZE,Azerbaijan,2020-02-14,0,0
1147,AZE,Azerbaijan,2020-02-15,0,0
1148,AZE,Azerbaijan,2020-02-16,0,0
1149,AZE,Azerbaijan,2020-02-17,0,0
1150,AZE,Azerbaijan,2020-02-18,0,0
1151,AZE,Azerbaijan,2020-02-19,0,0
1152,AZE,Azerbaijan,2020-02-20,0,0
1153,AZE,Azerbaijan,2020-02-21,0,0
1154,AZE,Azerbaijan,2020-02-22,0,0
1155,AZE,Azerbaijan,2020-02-23,0,0
1156,AZE,Azerbaijan,2020-02-24,0,0
1157,AZE,Azerbaijan,2020-02-25,0,0
1158,AZE,Azerbaijan,2020-02-26,0,0
1159,AZE,Azerbaijan,2020-02-27,0,0
1160,AZE,Azerbaijan,2020-02-28,0,0
1161,AZE,Azerbaijan,2020-02-29,1,0
1162,AZE,Azerbaijan,2020-03-01,1,0
1163,AZE,Azerbaijan,2020-03-02,3,0
1164,AZE,Azerbaijan,2020-03-06,6,0
1165,AZE,Azerbaijan,2020-03-07,9,0
1166,AZE,Azerbaijan,2020-03-11,11,0
1167,AZE,Azerbaijan,2020-03-12,13,0
1168,AZE,Azerbaijan,2020-03-13,13,0
1169,AZE,Azerbaijan,2020-03-15,19,0
1170,AZE,Azerbaijan,2020-03-16,19,0
1171,AZE,Azerbaijan,2020-03-17,19,0
1172,AZE,Azerbaijan,2020-03-18,28,0
1173,AZE,Azerbaijan,2020-03-19,34,0
1174,AZE,Azerbaijan,2020-03-20,44,0
1175,AZE,Azerbaijan,2020-03-21,44,1
1176,AZE,Azerbaijan,2020-03-22,53,1
1177,AZE,Azerbaijan,2020-03-23,65,1
1178,AZE,Azerbaijan,2020-03-24,72,1
1179,AZE,Azerbaijan,2020-03-25,87,1
1180,AZE,Azerbaijan,2020-03-26,93,2
1181,AZE,Azerbaijan,2020-03-27,122,3
1182,AZE,Azerbaijan,2020-03-28,165,3
1183,AZE,Azerbaijan,2020-03-29,182,4
1184,AZE,Azerbaijan,2020-03-30,209,4
1185,AZE,Azerbaijan,2020-03-31,273,4
1186,AZE,Azerbaijan,2020-04-01,298,5
1187,AZE,Azerbaijan,2020-04-02,359,5
1188,AZE,Azerbaijan,2020-04-03,400,5
1189,AZE,Azerbaijan,2020-04-04,443,5
1190,AZE,Azerbaijan,2020-04-05,521,5
1191,AZE,Azerbaijan,2020-04-06,584,7
1192,AZE,Azerbaijan,2020-04-07,641,7
1193,AZE,Azerbaijan,2020-04-08,717,8
1194,AZE,Azerbaijan,2020-04-09,822,8
1195,AZE,Azerbaijan,2020-04-10,926,9
1196,AZE,Azerbaijan,2020-04-11,991,10
1197,AZE,Azerbaijan,2020-04-12,1058,11
1198,AZE,Azerbaijan,2020-04-13,1098,11
1199,AZE,Azerbaijan,2020-04-14,1148,12
1200,AZE,Azerbaijan,2020-04-15,1197,13
1201,AZE,Azerbaijan,2020-04-16,1253,13
1202,AZE,Azerbaijan,2020-04-17,1283,15
1203,AZE,Azerbaijan,2020-04-18,1340,15
1204,AZE,Azerbaijan,2020-04-19,1373,18
1205,AZE,Azerbaijan,2020-04-20,1398,19
1206,AZE,Azerbaijan,2020-04-21,1436,19
1207,AZE,Azerbaijan,2020-04-22,1480,20
1208,AZE,Azerbaijan,2020-04-23,1518,20
1209,AZE,Azerbaijan,2020-04-24,1548,20
1210,AZE,Azerbaijan,2020-04-25,1592,21
1211,AZE,Azerbaijan,2020-04-26,1617,21
1212,AZE,Azerbaijan,2020-04-27,1645,21
1213,AZE,Azerbaijan,2020-04-28,1678,22
1214,AZE,Azerbaijan,2020-04-29,1717,22
1215,AZE,Azerbaijan,2020-04-30,1766,23
1216,AZE,Azerbaijan,2020-05-01,1804,24
1217,AZE,Azerbaijan,2020-05-02,1854,25
1218,AZE,Azerbaijan,2020-05-03,1894,25
1219,AZE,Azerbaijan,2020-05-04,1932,25
1220,AZE,Azerbaijan,2020-05-05,1984,26
1221,AZE,Azerbaijan,2020-05-06,2060,26
1222,AZE,Azerbaijan,2020-05-07,2127,28
1223,AZE,Azerbaijan,2020-05-08,2204,28
1224,AZE,Azerbaijan,2020-05-09,2279,28
1225,AZE,Azerbaijan,2020-05-10,2422,31
1226,AZE,Azerbaijan,2020-05-11,2519,32
1227,AZE,Azerbaijan,2020-05-12,2589,32
1228,AZE,Azerbaijan,2020-05-13,2693,33
1229,AZE,Azerbaijan,2020-05-14,2758,35
1230,AZE,Azerbaijan,2020-05-15,2879,35
1231,AZE,Azerbaijan,2020-05-16,2980,36
1232,AZE,Azerbaijan,2020-05-17,3138,36
1233,BDI,Burundi,2020-04-01,2,0
1234,BDI,Burundi,2020-04-02,2,0
1235,BDI,Burundi,2020-04-03,3,0
1236,BDI,Burundi,2020-04-04,3,0
1237,BDI,Burundi,2020-04-05,3,0
1238,BDI,Burundi,2020-04-06,3,0
1239,BDI,Burundi,2020-04-07,3,0
1240,BDI,Burundi,2020-04-08,3,0
1241,BDI,Burundi,2020-04-09,3,0
1242,BDI,Burundi,2020-04-10,3,0
1243,BDI,Burundi,2020-04-11,3,0
1244,BDI,Burundi,2020-04-12,5,0
1245,BDI,Burundi,2020-04-13,5,0
1246,BDI,Burundi,2020-04-14,5,0
1247,BDI,Burundi,2020-04-15,5,1
1248,BDI,Burundi,2020-04-16,5,1
1249,BDI,Burundi,2020-04-17,5,1
1250,BDI,Burundi,2020-04-18,6,1
1251,BDI,Burundi,2020-04-19,6,1
1252,BDI,Burundi,2020-04-20,6,1
1253,BDI,Burundi,2020-04-21,6,1
1254,BDI,Burundi,2020-04-22,6,1
